Dagsetning,Land,Fjöldi verndarveitinga(bæði hæli og tímabundin vernd),Fjöldi hælisveitinga,Fjöldi umsókna um hæli
2021-01-01,Slóvenía,0.7112453099298854,0.7112453099298854,251.3066761752262
2022-01-01,Slóvenía,357.1123492060479,2.1355555766474623,312.7402500023728
2023-01-01,Slóvenía,78.17769909096577,3.542796031312648,338.6913005934892
2008-01-01,Spánn,0.6021598180767895,0.6021598180767895,9.875421016459349
2009-01-01,Spánn,0.7569323159557461,0.7569323159557461,6.477177960821313
2010-01-01,Spánn,1.31220556177682,1.31220556177682,5.894169244702438
2011-01-01,Spánn,2.1214055087201125,2.1214055087201125,7.307063418924832
2012-01-01,Spánn,1.121358332746489,1.121358332746489,5.435918013028219
2013-01-01,Spánn,1.1453000418516184,1.1453000418516184,9.590549883168691
2014-01-01,Spánn,3.4089141578205524,3.4089141578205524,10.15146676650663
2015-01-01,Spánn,2.197057915437481,2.197057915437481,24.641512306475278
2016-01-01,Spánn,14.62766748119149,14.62766748119149,28.404388179603803
2017-01-01,Spánn,8.312293981729255,8.312293981729255,73.87510951420438
2018-01-01,Spánn,5.831270057049973,5.831270057049973,111.59807456607955
2019-01-01,Spánn,81.73669526413751,81.73669526413751,246.04130642221733
2020-01-01,Spánn,107.2846408505845,107.2846408505845,184.76036100388754
2021-01-01,Spánn,41.803093694751716,41.803093694751716,135.60953129945196
2022-01-01,Spánn,410.2610064012889,71.15655172107357,247.93183240250357
2023-01-01,Spánn,179.6596681472351,109.08725422691533,337.6287431844382
2008-01-01,Sviss,63.54123674819523,63.54123674819523,218.27896354431834
